,Date,DIS,BKNG,STZ,COP,SPGI,JNJ,IEX,FMC,XEL,^GSPC
1300,2005-04-29,21.434776306152344,25.36000061035156,23.76795196533203,22.117048263549805,31.00380516052246,41.159481048583984,19.163997650146484,8.681373596191406,8.867080688476562,1156.8499755859375
1301,2005-05-02,21.377944946289062,25.040000915527344,24.1422119140625,22.507293701171875,31.34560775756836,41.24944686889648,19.987140655517575,8.757555961608887,8.887723922729492,1162.1600341796875
1302,2005-05-03,21.31298828125,25.040000915527344,24.160249710083008,21.832273483276367,31.666034698486328,41.21945571899414,19.69904327392578,8.980794906616211,8.856756210327148,1161.1700439453125
1303,2005-05-04,21.75143241882324,26.489999771118164,25.08914375305176,21.948280334472656,32.47779846191406,40.91359329223633,19.72990608215332,9.202255249023438,8.841275215148926,1175.6500244140625
1304,2005-05-05,21.68647003173828,26.5,25.1883544921875,22.15080070495605,31.76216697692871,41.08753967285156,19.925405502319336,9.221744537353516,8.830952644348145,1172.6300048828125
1305,2005-05-06,21.83262062072754,25.799999237060547,25.170312881469727,22.13180351257324,31.79776763916016,40.90760040283203,19.72990608215332,9.228830337524414,8.929017066955566,1171.3499755859375
1306,2005-05-09,21.97064971923828,26.63999938964844,25.084640502929688,22.51994132995605,31.86541557312012,40.88360595703125,19.8945369720459,9.47510051727295,9.027073860168455,1178.8399658203125
1307,2005-05-10,21.881330490112305,23.940000534057617,24.74644660949707,22.127595901489254,31.39902114868164,40.61974334716797,19.714475631713867,9.39891529083252,9.212885856628418,1166.219970703125
1308,2005-05-11,21.65399742126465,23.76000022888184,24.75546264648437,22.35541343688965,31.24235343933105,40.75166702270508,19.807077407836918,9.528252601623535,9.32127285003662,1171.1099853515625
1309,2005-05-12,21.718944549560547,23.530000686645508,24.191814422607425,21.2860164642334,31.060766220092773,40.57174682617188,19.627012252807617,9.212886810302734,9.161273002624512,1159.3599853515625
1310,2005-05-13,21.92193031311035,23.489999771118164,23.853626251220703,20.90196990966797,31.0216121673584,40.43917465209961,19.13825798034668,9.0888671875,9.25417709350586,1154.050048828125
1311,2005-05-16,21.9787654876709,23.920000076293945,24.259462356567383,20.534893035888672,31.2352294921875,40.76461410522461,19.061094284057617,9.329822540283203,9.25417709350586,1165.68994140625
1312,2005-05-17,22.149267196655277,23.68000030517578,23.898717880249023,20.984718322753903,31.064321517944336,40.92735290527344,19.189706802368164,9.584948539733888,9.341917037963867,1173.800048828125
1313,2005-05-18,22.32789421081543,24.21999931335449,24.340620040893555,21.17568588256836,31.33136558532715,40.740509033203125,19.70418357849121,9.799324035644531,9.341917037963867,1185.56005859375
1314,2005-05-19,22.685136795043945,24.34000015258789,24.04301071166992,21.50668334960937,31.68738555908203,40.62599563598633,19.719621658325195,9.81527042388916,9.336758613586426,1191.0799560546875
1315,2005-05-20,22.5958251953125,24.489999771118164,23.970861434936523,21.45363426208496,30.91122817993164,40.49943542480469,19.46751976013184,9.772744178771973,9.357403755187988,1189.280029296875
1316,2005-05-23,22.368488311767575,25.100000381469727,24.06105232238769,21.928924560546875,30.868507385253903,40.53560256958008,19.827655792236328,9.859557151794434,9.290302276611328,1193.8599853515625
1317,2005-05-24,22.457799911499023,25.020000457763672,23.67325592041016,22.13898468017578,31.35577774047852,40.740509033203125,19.76592254638672,9.912711143493652,9.30578899383545,1194.0699462890625
1318,2005-05-25,22.449678421020508,24.6299991607666,23.35761260986328,22.35116577148437,30.877784729003903,40.66215896606445,19.652740478515625,9.678850173950195,9.347078323364258,1190.010009765625
1319,2005-05-26,22.57147216796875,24.399999618530277,23.258413314819336,22.29599952697754,31.234498977661133,40.632022857666016,19.72990608215332,9.850704193115234,9.316110610961914,1197.6199951171875
1320,2005-05-27,22.63642120361328,24.190000534057617,23.465829849243164,22.820072174072266,31.10609436035156,40.63805389404297,19.709327697753903,9.9215669631958,9.501919746398926,1198.780029296875
1321,2005-05-31,22.2791748046875,23.950000762939453,25.08012962341309,22.881622314453125,31.148895263671875,40.43917465209961,19.76077461242676,9.824124336242676,9.512243270874023,1191.5
1322,2005-06-01,22.39284896850586,24.190000534057617,24.629207611083984,23.371755599975582,31.141746520996094,40.56572341918945,19.616722106933597,10.130632400512695,9.636109352111816,1202.219970703125
1323,2005-06-02,22.2791748046875,24.07999992370605,24.86368560791016,23.310232162475582,31.177433013916016,40.378902435302734,19.44695472717285,9.9871244430542,9.66191864013672,1204.2900390625
1324,2005-06-03,22.181745529174805,23.8799991607666,25.278526306152344,23.34417152404785,31.09182548522949,40.04141998291016,19.1176872253418,9.9871244430542,9.708369255065918,1196.02001953125
1325,2005-06-06,21.98688507080078,23.950000762939453,25.32361602783203,23.420551300048828,31.18456649780273,40.00525665283203,19.035371780395508,9.953458786010742,9.713531494140623,1197.510009765625
1326,2005-06-07,22.15738677978516,23.850000381469727,25.25147819519043,23.187166213989254,31.420000076293945,40.1016731262207,19.199995040893555,9.912711143493652,9.754820823669434,1197.260009765625
1327,2005-06-08,22.25481605529785,23.950000762939453,25.43184471130371,23.127742767333984,31.469942092895508,39.9931869506836,19.019939422607425,9.758570671081545,9.92514419555664,1194.6700439453125
1328,2005-06-09,22.368488311767575,24.280000686645508,25.278526306152344,23.874631881713867,31.598358154296875,40.21617889404297,19.08166885375977,9.87550449371338,9.971593856811523,1200.9300537109375
1329,2005-06-10,22.34413146972656,24.09000015258789,25.269514083862305,23.738832473754883,31.09182548522949,40.06552505493164,19.10225296020508,9.919800758361816,9.889018058776855,1198.1099853515625
1330,2005-06-13,22.53899383544922,23.86000061035156,25.48595428466797,23.764301300048828,31.177433013916016,40.05948638916016,19.323469161987305,10.050904273986816,9.92514419555664,1200.8199462890625
1331,2005-06-14,22.441560745239254,23.51000022888184,25.242462158203125,23.997682571411133,30.9776554107666,40.12577438354492,19.508684158325195,10.166067123413086,10.028367042541504,1203.9100341796875
1332,2005-06-15,21.954408645629883,23.170000076293945,24.980926513671875,24.328689575195312,30.378368377685547,39.98716735839844,19.637296676635746,10.298942565917969,9.992237091064451,1206.5799560546875
1333,2005-06-16,21.743309020996094,23.15999984741211,25.053068161010746,24.86763572692871,30.392650604248047,39.95703125,20.10546875,10.261738777160645,9.987075805664062,1210.9599609375
1334,2005-06-17,21.67834854125977,23.020000457763672,25.350679397583008,25.75030899047852,31.034746170043945,40.11371612548828,20.34726905822754,10.171382904052734,10.100624084472656,1216.9599609375
1335,2005-06-20,21.589040756225582,22.8799991607666,26.03607940673828,25.51266288757324,31.063276290893555,40.10769271850586,20.23408889770508,10.08988094329834,10.064496040344238,1216.0999755859375
1336,2005-06-21,21.70271110534668,22.51000022888184,26.09920310974121,24.71061897277832,31.013328552246094,40.09564971923828,20.095184326171875,9.951688766479492,9.961268424987791,1213.6099853515625
1337,2005-06-22,21.670238494873047,22.770000457763672,25.963930130004883,24.78700256347656,31.412857055664062,39.77622604370117,19.987140655517575,9.937512397766112,10.023210525512695,1213.8800048828125
1338,2005-06-23,21.3292293548584,23.65999984741211,26.28859138488769,24.617263793945312,31.39147186279297,39.38449478149414,19.35433578491211,9.797552108764648,10.105790138244627,1200.72998046875
1339,2005-06-24,21.14248275756836,22.899999618530277,25.52202796936035,24.702133178710938,31.39147186279297,39.52312850952149,19.508684158325195,9.794008255004885,10.033530235290527,1191.5699462890625
1340,2005-06-27,20.809595108032227,22.59000015258789,26.67637825012207,25.25804328918457,31.070411682128903,39.56530380249024,19.251447677612305,9.919800758361816,10.069656372070312,1190.68994140625
1341,2005-06-28,20.996335983276367,22.989999771118164,27.803686141967773,24.655458450317383,31.6340274810791,39.81841659545898,19.452104568481445,10.045591354370115,10.150552749633787,1201.5699462890625
1342,2005-06-29,20.647205352783203,22.71999931335449,27.52410697937012,24.51541328430176,31.66256523132324,39.595436096191406,19.47781753540039,10.075713157653809,10.129674911499023,1199.8499755859375
1343,2005-06-30,20.44422721862793,23.32999992370605,26.604230880737305,24.39659118652344,31.569833755493164,39.17355346679688,19.86366844177246,9.946377754211426,10.187084197998049,1191.3299560546875
1344,2005-07-01,20.371156692504883,23.25,26.964967727661133,25.079816818237305,31.527019500732425,39.1434211730957,20.05916976928711,10.036731719970703,10.260144233703612,1194.43994140625
1345,2005-07-05,20.33055877685547,23.26000022888184,26.82969093322754,25.987951278686523,31.484214782714844,39.08316040039063,20.208364486694336,10.072166442871094,10.207962989807127,1204.989990234375
1346,2005-07-06,20.127580642700195,23.0,26.87478446960449,25.45326042175293,31.43427848815918,38.66130065917969,20.362699508666992,10.127089500427246,10.077486991882324,1194.93994140625
1347,2005-07-07,19.851526260375977,22.8799991607666,26.928895950317383,25.720603942871094,30.77076911926269,38.522682189941406,20.34726905822754,10.12177276611328,10.134896278381348,1197.8699951171875
1348,2005-07-08,20.298084259033203,22.649999618530277,27.2625732421875,25.56358528137207,31.26304244995117,38.73963928222656,20.501609802246094,10.42296314239502,10.254924774169922,1211.8599853515625
1349,2005-07-11,20.44422721862793,22.200000762939453,26.685400009155277,25.847902297973636,31.61261749267578,39.04698181152344,20.558202743530277,10.71706771850586,10.265361785888672,1219.43994140625
1350,2005-07-12,20.63097381591797,22.01000022888184,26.65833854675293,26.12799072265625,31.43427848815918,39.040977478027344,20.41415023803711,10.734785079956056,10.192301750183104,1222.2099609375
1351,2005-07-13,20.87455177307129,23.07999992370605,26.207422256469727,26.098289489746094,31.412857055664062,38.82400131225586,20.465749740600582,10.63911247253418,10.187084197998049,1223.2900390625
1352,2005-07-14,21.377944946289062,23.489999771118164,25.94589614868164,25.266542434692383,31.512744903564453,38.93248748779297,20.383180618286133,10.729472160339355,10.067049980163574,1226.5
1353,2005-07-15,21.418537139892575,23.670000076293945,25.8466854095459,25.185903549194336,31.61261749267578,39.191654205322266,20.553476333618164,10.727699279785156,10.072267532348633,1227.9200439453125
1354,2005-07-18,21.15060234069824,23.530000686645508,25.936872482299805,25.12225151062012,31.063276290893555,38.93248748779297,20.408992767333984,10.807427406311035,10.046173095703123,1221.1300048828125
1355,2005-07-19,20.91514778137207,24.34000015258789,25.58515930175781,25.703632354736328,31.555559158325195,39.18562698364258,20.79601287841797,10.961562156677246,10.05139446258545,1229.3499755859375
1356,2005-07-20,20.97197532653809,24.15999984741211,25.242462158203125,25.69513893127441,31.96221351623535,39.149452209472656,21.183032989501957,11.060781478881836,10.082706451416016,1235.199951171875
1357,2005-07-21,20.75275993347168,23.940000534057617,25.395767211914062,25.474475860595703,31.66256523132324,38.558837890625,21.71455192565918,11.046605110168455,9.957452774047852,1227.0400390625
1358,2005-07-22,20.97197532653809,24.25,25.494972229003903,25.992197036743164,31.919414520263672,38.76375198364258,21.745500564575195,11.090901374816896,10.05139446258545,1233.6800537109375
1359,2005-07-25,20.81771850585937,23.93000030517578,25.314603805541992,26.408071517944336,31.698246002197266,38.17314147949219,21.786788940429688,11.025346755981444,9.96789264678955,1229.030029296875
1360,2005-07-26,21.01257705688477,24.09000015258789,25.32361602783203,26.195890426635746,33.196475982666016,37.76932907104492,21.93127822875977,10.656829833984377,9.99398422241211,1231.1600341796875
1361,2005-07-27,20.97197532653809,24.459999084472656,24.76448631286621,26.554149627685547,33.13938903808594,38.89633941650391,22.10672378540039,10.619623184204102,10.046173095703123,1236.7900390625
1362,2005-07-28,21.06940650939941,24.790000915527344,25.215394973754883,27.0190372467041,33.38911437988281,39.01084899902344,22.34410095214844,10.78793716430664,10.124456405639648,1243.719970703125
1363,2005-07-29,20.81771850585937,24.84000015258789,24.71037101745605,26.694902420043945,32.82548141479492,38.54677963256836,22.540191650390625,10.715298652648926,10.129674911499023,1234.1800537109375
1364,2005-08-01,20.793357849121094,24.86000061035156,24.566082000732425,26.86975860595703,33.117977142333984,38.872215270996094,22.55567741394043,10.775538444519045,10.072267532348633,1235.3499755859375
1365,2005-08-02,20.75275993347168,24.729999542236328,24.557056427001957,27.458345413208008,33.23214340209961,38.95057678222656,22.65372467041016,10.851717948913574,10.187084197998049,1244.1199951171875
1366,2005-08-03,20.923263549804688,24.729999542236328,24.97190284729004,27.25362968444824,33.62452697753906,39.09521865844727,22.375062942504883,11.037745475769045,10.150552749633787,1245.0400390625
1367,2005-08-04,20.80147933959961,24.100000381469727,24.74644660949707,27.373035430908203,33.65306091308594,38.66130065917969,22.215097427368164,10.784393310546877,10.082706451416016,1235.8599853515625
1368,2005-08-05,20.687807083129883,24.26000022888184,24.2955322265625,27.18963623046875,33.681610107421875,38.29365921020508,21.895158767700195,10.752501487731934,9.926142692565918,1226.4200439453125
1369,2005-08-08,20.63097381591797,24.32999992370605,24.376697540283203,27.70998954772949,33.18220520019531,38.23337936401367,21.962238311767575,10.807427406311035,9.759140968322754,1223.1300048828125
1370,2005-08-09,21.223676681518555,22.63999938964844,24.340620040893555,27.55642318725586,33.417633056640625,38.58295440673828,21.83839225769043,10.756046295166016,9.889613151550291,1231.3800048828125
1371,2005-08-10,20.6796875,22.940000534057617,24.493932723999023,27.995737075805664,33.560325622558594,38.48048400878906,22.318294525146484,10.69758129119873,9.957452774047852,1229.1300048828125
1372,2005-08-11,21.01257705688477,22.96999931335449,23.88969612121582,28.319873809814453,34.24522399902344,38.75770950317383,22.50407218933105,10.823369026184082,10.040960311889648,1237.81005859375
1373,2005-08-12,20.91514778137207,22.600000381469727,24.74644660949707,28.413707733154297,33.874244689941406,38.30570983886719,22.390544891357425,10.688725471496582,9.988768577575684,1230.3900146484375
1374,2005-08-15,21.24803352355957,22.6299991607666,24.827611923217773,28.08103370666504,34.25235748291016,38.17915725708008,22.55051040649414,10.616077423095703,9.920924186706545,1233.8699951171875
1375,2005-08-16,21.321104049682617,22.209999084472656,24.385711669921875,27.33038330078125,33.76721954345703,37.9742546081543,22.297664642333984,10.484971046447754,9.74348258972168,1219.3399658203125
1376,2005-08-17,21.345462799072266,21.940000534057617,24.349639892578125,26.3153133392334,34.1168098449707,38.26954650878906,22.28734397888184,10.373355865478516,9.847860336303713,1220.239990234375
1377,2005-08-18,21.174962997436523,21.520000457763672,24.24141311645508,26.272655487060547,34.17388916015625,38.72155380249024,22.137693405151367,10.261738777160645,9.952234268188477,1219.02001953125
1378,2005-08-19,21.08564567565918,21.600000381469727,23.96185111999512,26.89962387084961,34.202430725097656,38.5095329284668,22.055116653442383,10.251111030578612,9.99398422241211,1219.7099609375
1379,2005-08-22,20.89078521728516,21.399999618530277,23.898717880249023,26.95933151245117,34.54487991333008,38.46712493896485,22.27702522277832,10.171382904052734,9.9992036819458,1221.72998046875
1380,2005-08-23,20.947622299194336,21.56999969482422,24.03399658203125,26.746076583862305,34.63762664794922,38.01884460449219,22.354421615600582,10.096972465515137,9.988768577575684,1217.5899658203125
1381,2005-08-24,20.622852325439453,21.209999084472656,24.58411407470703,26.96359634399414,34.4336051940918,37.709903717041016,22.189287185668945,10.027872085571287,9.920924186706545,1209.5899658203125
1382,2005-08-25,20.46046638488769,20.850000381469727,24.80055427551269,26.88682556152344,34.44792175292969,37.879512786865234,22.189287185668945,9.926885604858398,9.973114967346191,1212.3699951171875
1383,2005-08-26,20.566017150878903,21.030000686645508,25.0350341796875,26.392078399658203,34.26179122924805,37.52212142944336,21.998367309570312,9.983583450317385,9.920924186706545,1205.0999755859375
1384,2005-08-29,20.582256317138672,21.350000381469727,24.93583106994629,26.89962387084961,34.3548583984375,38.1702995300293,22.14801406860352,9.935746192932127,9.99398422241211,1212.280029296875
1385,2005-08-30,20.53354263305664,21.309999465942383,24.62018775939941,27.47112464904785,34.304744720458984,38.16423797607422,21.93643951416016,9.941059112548828,9.983549118041992,1208.4100341796875
1386,2005-08-31,20.45234680175781,21.489999771118164,24.8185977935791,28.12369537353516,34.51950454711914,38.400489807128906,22.44730567932129,10.09165859222412,10.040960311889648,1220.3299560546875
1387,2005-09-01,20.046384811401367,21.059999465942383,25.377729415893555,29.42879295349121,34.498023986816406,38.24299621582031,22.44730567932129,10.158979415893556,10.181867599487305,1221.5899658203125
1388,2005-09-02,20.10321807861328,21.15999984741211,25.161291122436523,28.47767639160156,34.38348388671875,38.10365295410156,22.33377456665039,10.036731719970703,10.17142391204834,1218.02001953125
1389,2005-09-06,20.436107635498047,21.11000061035156,25.594179153442383,28.486207962036133,34.63405227661133,38.642799377441406,22.47311019897461,10.14480686187744,10.239267349243164,1233.3900146484375
1390,2005-09-07,20.476703643798828,21.1299991607666,25.702394485473636,28.43930053710937,34.71278381347656,39.25465393066406,22.6279239654541,10.244024276733398,10.207962989807127,1236.3599853515625
1391,2005-09-08,20.257492065429688,21.07999992370605,25.66631507873535,28.661073684692383,34.397789001464844,38.830596923828125,22.369909286499023,10.267051696777344,10.02530002593994,1231.6700439453125
1392,2005-09-09,20.33055877685547,20.84000015258789,25.68435478210449,29.43732261657715,34.56245803833008,39.21224594116211,22.927221298217773,10.415874481201172,10.17142391204834,1241.47998046875
1393,2005-09-12,20.395509719848636,20.940000534057617,25.50399208068848,28.644025802612305,34.46940612792969,39.18194580078125,23.32456398010254,10.430048942565918,10.134896278381348,1240.56005859375
1394,2005-09-13,20.14381599426269,20.90999984741211,25.77454376220703,28.234580993652344,34.49087142944336,38.8003044128418,23.174909591674805,10.435368537902832,10.114021301269531,1231.199951171875
1395,2005-09-14,19.575469970703125,20.450000762939453,25.260498046875,28.780502319335938,34.211669921875,38.951759338378906,23.133634567260746,10.42119312286377,10.192301750183104,1227.1600341796875
1396,2005-09-15,19.486164093017575,20.479999542236328,25.783559799194336,28.80609703063965,34.26895523071289,38.994178771972656,23.02525520324707,10.20150089263916,10.218396186828612,1227.72998046875
1397,2005-09-16,19.575469970703125,20.399999618530277,25.918834686279297,29.492769241333008,34.29042434692383,39.48484420776367,23.138792037963867,10.275912284851074,10.34364891052246,1237.9100341796875
1398,2005-09-19,19.40496635437012,20.18000030517578,25.50399208068848,29.932079315185547,33.96112060546875,39.16378402709961,23.020103454589844,10.176695823669434,10.385396003723145,1231.02001953125
1399,2005-09-20,19.28317642211914,20.07999992370605,25.224414825439453,29.386140823364254,33.92532730102539,39.012332916259766,22.56083106994629,9.953458786010742,10.364521026611328,1221.3399658203125
1400,2005-09-21,18.94217109680176,19.34000015258789,23.276447296142575,30.0386962890625,33.0447998046875,39.19406127929688,21.900320053100582,9.80286979675293,10.286239624023438,1210.199951171875
1401,2005-09-22,18.86097717285156,18.979999542236328,23.862646102905277,29.752933502197266,33.73919677734375,39.18194580078125,22.24089813232422,9.935746192932127,10.275805473327637,1214.6199951171875
1402,2005-09-23,18.852859497070312,18.989999771118164,23.853626251220703,29.12596893310547,33.968292236328125,38.76395797729492,22.209936141967773,9.928653717041016,10.296670913696287,1215.2900390625
1403,2005-09-26,18.885334014892575,18.989999771118164,23.47484970092773,29.590866088867188,34.011226654052734,38.6912727355957,21.915794372558597,9.939286231994627,10.239267349243164,1215.6300048828125
1404,2005-09-27,18.96653175354004,18.8700008392334,23.05099105834961,29.420255661010746,34.24031448364258,38.43685150146485,21.900320053100582,9.981806755065918,10.273566246032717,1215.6600341796875
1405,2005-09-28,18.974645614624023,18.68000030517578,23.465829849243164,29.64203643798828,34.011226654052734,38.29146194458008,21.67841911315918,9.95523738861084,10.36326789855957,1216.8900146484375
1406,2005-09-29,19.453685760498047,19.040000915527344,23.44780158996582,30.243423461914062,33.93963623046875,38.61856842041016,21.853872299194336,9.900308609008787,10.36326789855957,1227.6800537109375
1407,2005-09-30,19.59170913696289,19.31999969482422,23.44780158996582,29.81691551208496,34.39065170288086,38.33385467529297,21.957080841064453,10.137721061706545,10.34744358062744,1228.81005859375
1408,2005-10-03,19.49427604675293,19.600000381469727,23.267431259155277,29.4117488861084,34.03985595703125,37.90980529785156,22.256370544433597,10.00661277770996,10.3421630859375,1226.699951171875
1409,2005-10-04,19.94083404541016,19.520000457763672,22.90669631958008,28.319873809814453,33.474327087402344,38.19452667236328,22.282182693481445,9.838298797607422,10.231353759765623,1214.469970703125
1410,2005-10-05,19.67290496826172,19.46999931335449,21.83350944519043,26.97637939453125,32.84434509277344,37.709903717041016,21.735185623168945,9.423723220825195,10.015012741088867,1196.3900146484375
1411,2005-10-06,19.559234619140625,19.309999465942383,22.473812103271484,26.451791763305664,33.53874588012695,37.29796600341797,21.379127502441406,9.297929763793944,9.867268562316896,1191.489990234375
1412,2005-10-07,19.567354202270508,19.31999969482422,21.130077362060547,27.125661849975582,33.67477035522461,37.15864181518555,21.45137023925781,9.374112129211426,10.051949501037598,1195.9000244140625
1413,2005-10-10,19.38872718811035,19.149999618530277,21.039892196655277,26.96786117553711,32.994686126708984,37.23738479614258,21.281085968017575,9.198715209960938,9.803946495056152,1187.3299560546875
1414,2005-10-11,19.29941749572754,19.1299991607666,20.516828536987305,27.55642318725586,33.17366409301758,37.12835693359375,21.213998794555664,9.23414707183838,9.803946495056152,1184.8699951171875
1415,2005-10-12,18.950288772583008,18.770000457763672,20.50780487060547,27.070213317871094,33.03049087524414,37.43730926513672,21.21915435791016,8.986104965209961,9.624545097351074,1177.6800537109375
1416,2005-10-13,19.02336311340332,18.739999771118164,20.0659122467041,26.03807640075684,33.13786697387695,38.782135009765625,21.307138442993164,9.032171249389648,9.529566764831545,1176.8399658203125
1417,2005-10-14,18.99088478088379,18.81999969482422,20.30038452148437,26.584007263183597,33.309688568115234,38.588287353515625,21.48827743530273,9.005597114562988,9.603435516357422,1186.5699462890625
1418,2005-10-17,19.07208251953125,18.8700008392334,20.80541229248047,26.8783016204834,32.91593933105469,38.16423797607422,21.71082305908203,9.042803764343262,9.719522476196287,1190.0999755859375
1419,2005-10-18,18.99088478088379,18.57999992370605,20.652103424072266,25.62437438964844,33.05913162231445,38.14606475830078,21.726348876953125,8.99674129486084,9.497902870178224,1178.1400146484375
1420,2005-10-19,19.031482696533203,19.850000381469727,20.399587631225582,26.25133514404297,33.753517150878906,38.9638786315918,21.42617416381836,9.069380760192873,9.619267463684082,1195.760009765625
1421,2005-10-20,18.641756057739254,19.770000457763672,20.21921730041504,24.63061141967773,33.33115768432617,38.87300109863281,20.960397720336918,9.0941801071167,9.555948257446287,1177.800048828125
1422,2005-10-21,18.657995223999023,20.31999969482422,20.183149337768555,24.80121612548828,34.140106201171875,38.81242752075195,21.42617416381836,9.140244483947754,9.677309036254885,1179.5899658203125
1423,2005-10-24,18.91781234741211,20.25,20.64308738708496,25.71820068359375,34.476566314697266,38.830596923828125,21.27091217041016,9.414864540100098,9.809226989746094,1199.3800048828125
1424,2005-10-25,19.096435546875,19.76000022888184,20.7963924407959,26.630918502807617,34.655513763427734,38.51557540893555,21.219148635864254,9.267810821533203,9.78812026977539,1196.5400390625
1425,2005-10-26,19.145153045654297,18.84000015258789,20.616024017333984,26.784454345703125,34.71278381347656,38.04914474487305,20.84653091430664,9.280210494995115,9.76701545715332,1191.3800048828125
1426,2005-10-27,19.01524353027344,18.559999465942383,20.48075294494629,26.10297393798828,34.26179122924805,37.21923065185547,20.28758811950684,9.180996894836426,9.540121078491213,1178.9000244140625
1427,2005-10-28,19.34001350402832,18.6299991607666,20.47173118591309,27.114503860473636,34.88459777832031,38.13395309448242,20.655031204223636,9.47510051727295,9.629817962646484,1198.4100341796875
1428,2005-10-31,19.786571502685547,18.96999931335449,21.229272842407227,28.023170471191406,35.03492736816406,37.93405151367188,20.71196556091309,9.645181655883787,9.672035217285156,1207.010009765625
1429,2005-11-01,20.02202796936035,19.540000915527344,21.02185821533203,28.34893035888672,35.077880859375,37.49788284301758,20.789596557617188,9.677072525024414,9.57178020477295,1202.760009765625
1430,2005-11-02,20.15193748474121,19.5,21.508846282958984,28.593233108520508,35.80091094970703,37.13441467285156,20.939685821533203,9.661125183105469,9.592883110046388,1214.760009765625
1431,2005-11-03,20.216896057128903,24.600000381469727,21.418664932250977,29.21901512145996,36.43089294433594,37.07383728027344,21.19845962524414,9.097728729248049,9.45041275024414,1219.93994140625
1432,2005-11-04,20.14381599426269,24.479999542236328,21.03086853027344,28.39608192443848,36.43805694580078,36.879981994628906,21.2812614440918,9.134931564331056,9.487351417541504,1220.1400146484375
1433,2005-11-07,20.427988052368164,24.51000022888184,21.166149139404297,28.181772232055664,36.344993591308594,37.213157653808594,21.389949798583984,9.002053260803223,9.482077598571776,1222.81005859375
1434,2005-11-08,20.427988052368164,24.030000686645508,21.19320297241211,28.550390243530277,35.92976379394531,36.81333923339844,21.389949798583984,8.86917495727539,9.471522331237791,1218.5899658203125
1435,2005-11-09,20.639089584350582,23.549999237060547,20.80541229248047,28.11318588256836,36.15171432495117,36.96479797363281,21.322662353515625,8.9613037109375,9.63509464263916,1220.6500244140625
1436,2005-11-10,20.87455177307129,23.479999542236328,21.14811134338379,27.170223236083984,37.18256759643555,37.2010383605957,21.493452072143555,9.067607879638672,9.687865257263184,1230.9599609375
1437,2005-11-11,20.996335983276367,23.6200008392334,21.292407989501957,27.21736717224121,37.0894889831543,36.90420913696289,21.700475692749023,9.127845764160156,9.63509464263916,1234.719970703125
1438,2005-11-14,21.11812400817871,23.61000061035156,21.64412498474121,27.144500732421875,36.98212432861328,36.65584182739258,21.57625770568848,8.814253807067871,9.53484058380127,1233.760009765625
1439,2005-11-15,21.158721923828125,22.989999771118164,21.779401779174805,26.95162582397461,37.22550582885742,38.06125259399414,21.783279418945312,8.823111534118652,9.487351417541504,1229.010009765625
1440,2005-11-16,20.98821449279785,23.18000030517578,21.70724868774414,27.73170661926269,36.99643325805664,38.3156852722168,21.83502769470215,8.739839553833008,9.63509464263916,1231.2099609375
1441,2005-11-17,21.10188865661621,23.450000762939453,21.70724868774414,27.037336349487305,37.60491943359375,38.37020492553711,22.07309341430664,8.720353126525879,9.7459077835083,1242.800048828125
1442,2005-11-18,20.46046638488769,23.149999618530277,21.175167083740234,26.673019409179688,37.76957321166992,38.0900764465332,22.305992126464844,8.716809272766113,9.793394088745115,1248.27001953125
1443,2005-11-21,20.33867645263672,23.899999618530277,21.463754653930664,27.538827896118164,37.44028854370117,37.74907302856445,22.461254119873047,8.723894119262695,9.703693389892578,1254.8499755859375
1444,2005-11-22,20.249364852905277,24.059999465942383,21.04890251159668,27.60312843322754,37.46890640258789,37.517677307128906,22.678621292114254,8.915240287780762,9.761733055114746,1261.22998046875
1445,2005-11-23,20.26560401916504,24.01000022888184,20.83247375488281,27.478836059570312,37.98237991333008,37.55421447753906,22.751081466674805,9.328043937683104,9.914754867553713,1265.6099853515625
1446,2005-11-25,20.33867645263672,23.989999771118164,20.778358459472656,27.43168067932129,38.07574081420898,37.84650421142578,22.90116500854492,9.35639190673828,9.967521667480469,1268.25
1447,2005-11-28,20.31432342529297,23.76000022888184,20.48977279663086,26.458715438842773,38.312721252441406,37.99875259399414,22.492300033569336,9.292610168457031,9.97807502746582,1257.4599609375
1448,2005-11-29,20.363037109375,23.540000915527344,20.7963924407959,26.270116806030277,38.16909408569336,37.75517654418945,22.65273666381836,9.407772064208984,9.946417808532717,1257.47998046875
1449,2005-11-30,20.241249084472656,24.020000457763672,21.30142593383789,25.935792922973636,38.09728240966797,37.60292434692383,22.844240188598636,9.420177459716797,9.76701545715332,1249.47998046875
1450,2005-12-01,20.26560401916504,24.56999969482422,20.994800567626957,26.990196228027344,38.43481063842773,37.56637954711914,22.9891414642334,9.751482009887695,9.78812026977539,1264.6700439453125
1451,2005-12-02,20.200654983520508,24.420000076293945,22.077003479003903,26.741588592529297,38.40608978271485,37.27409362792969,23.00984764099121,9.817038536071776,9.78812026977539,1265.0799560546875
1452,2005-12-05,20.30620574951172,24.18000030517578,22.21228408813477,26.98590850830078,38.12601089477539,37.17665863037109,22.95292091369629,9.58849048614502,9.76701545715332,1262.0899658203125
1453,2005-12-06,20.72028541564941,24.600000381469727,22.365589141845703,27.315956115722656,37.93929290771485,36.8234748840332,21.99030113220215,9.677072525024414,9.77228832244873,1263.699951171875
